0.11,5737576.23119868,-936810.855916851,3289934.41022414,-3436.04050588099,2125.03782064286,6597.49395957546,5737576.17706,-936810.822428438,3289934.51420824,-3436.13498625644,2125.09626310793,6597.67542792296,0.121922773626101,0.212774115474759,2942.31679121698,0.121922773626101
0.12,5737541.8704285,-936789.605487465,3290000.38490817,-3436.1135428372,2125.04806515684,6597.44287315295,5737541.81530557,-936789.571390229,3290000.49078271,-3436.21588200818,2125.11136881537,6597.63943587989,0.12413934335883,0.23047248149023,2875.81969923511,0.12413934335883
0.13,5737507.50892753,-936768.354955368,3290066.35908216,-3436.1866670394,2125.05836363838,6597.39195430399,5737507.45274269,-936768.320201267,3290066.46699632,-3436.29667827807,2125.12641298664,6597.60325276246,0.126530823082014,0.247750327915147,2804.07530753958,0.126530823082014
0.14,5737473.14669485,-936747.10432,3290132.33274786,-3436.25988505086,2125.06872014731,6597.34121563471,5737473.08937237,-936747.068862189,3290132.44284709,-3436.37736765593,2125.14139103807,6597.56686433795,0.129092849044767,0.264576185873451,2727.21452865699,0.129092849044767
0.15,5737438.7837295,-936725.853580761,3290198.30590711,-3436.33320323792,2125.07913862166,6597.29066937298,5737438.72519571,-936725.817373678,3290198.41833289,-3436.45794295391,2125.15629852349,6597.53025680073,0.131820758259706,0.280919530706434,2645.37725220882,0.131820758259706
0.16,5737404.42003044,-936704.602737011,3290264.27856192,-3436.40662786806,2125.08962293828,6597.24032755671,5737404.36021391,-936704.565736465,3290264.39345146,-3436.53839709584,2125.17113106582,6597.49341655961,0.134709554274565,0.296750311935715,2558.71337176304,0.134709554274565
0.17,5737370.05559656,-936683.35178807,3290330.25071438,-3436.48016500048,2125.1001768452,6597.19020182386,5737369.9944282,-936683.313951321,3290330.3682004,-3436.61872324065,2125.18588443339,6597.45633047497,0.137753956069496,0.312039477522122,2467.38131791511,0.137753956069496
0.18,5737335.69042673,-936662.100733226,3290396.22236672,-3436.55382045876,2125.11080394471,6597.14030335979,5737335.62783989,-936662.062019058,3290396.34257719,-3436.6989148133,2125.20055455912,6597.4189859182,0.140948416377863,0.326759105256294,2371.54750866412,0.140948416377863
0.19,5737301.32451974,-936640.849571732,3290462.19352126,-3436.62759983083,2125.1215076933,6597.09064289725,5737301.26045038,-936640.809940525,3290462.3165792,-3436.77896550484,2125.21513754049,6597.38137077168,0.144287120171766,0.340882402773526,2271.38639484702,0.144287120171766
0.2,5737266.95787431,-936619.598302805,3290528.16418041,-3436.70150846897,2125.13229140174,6597.0412307164,5737266.89226108,-936619.55771661,3290528.29020366,-3436.85886927232,2125.22962963955,6597.34347342881,0.147763987954008,0.354383707543516,2167.08036137975,0.147763987954008
0.21,5737232.59048912,-936598.34692563,3290594.13434672,-3436.77555148982,2125.14315823502,6596.99207664478,5737232.52327349,-936598.305348243,3290594.2634477,-3436.93862033888,2125.24402728291,6597.30528279397,0.15137266664616,0.367238486878632,2058.8200006152,0.15137266664616
0.22,5737198.22236282,-936577.095439359,3290660.10402282,-3436.8497337579,2125.15411120218,6596.94319002569,5737198.15348919,-936577.052836385,3290660.23630833,-3437.01821321231,2125.25832707328,6597.26678831829,0.155106563727069,0.379423416934488,1946.80308818793,0.155106563727069
0.23,5737163.85349399,-936555.843843122,3290726.0732114,-3436.92405985652,2125.16515313829,6596.89457966232,5737163.78290975,-936555.800182024,3290726.20878247,-3437.09764271787,2125.27252580974,6597.22798006271,0.158958925421886,0.390916522175135,1831.23223734343,0.158958925421886
0.24,5737129.48388116,-936534.592136009,3290792.0419153,-3436.9985342374,2125.17628679707,6596.84625410512,5737129.41153686,-936534.547386195,3290792.18086691,-3437.17690382939,2125.28662038327,6597.18884837349,0.162922659759217,0.401696457925218,1712.32020722349,0.162922659759217
0.25,5737095.11352282,-936513.340317083,3290858.01013743,-3437.07316106379,2125.18751475375,6596.79822135044,5737095.03937223,-936513.294449961,3290858.15255836,-3437.25599184643,2125.30060788635,6597.14938422253,0.166990494137004,0.411743262789026,1590.28517588988,0.166990494137004
0.26,5737060.74241741,-936492.088385388,3290923.97788074,-3437.14794418748,2125.19883939094,6596.75048879645,5737060.66641762,-936492.041374406,3290924.12385345,-3437.33490242015,2125.31448562892,6597.10957925704,0.171155000717229,0.421038468561422,1465.34997848312,0.171155000717229
0.27,5737026.37056338,-936470.836339952,3290989.94514827,-3437.22288714885,2125.21026289861,6596.70306324319,5737026.29267481,-936470.788160637,3290990.09474874,-3437.41363155335,2125.32825113844,6597.06942579961,0.175408602479061,0.429565100227005,1337.74192562816,0.175408602479061
0.28,5736991.9979591,-936449.584179779,3291055.9119431,-3437.29799317685,2125.22178727408,6596.6559508925,5736991.91814564,-936449.534809783,3291056.06524073,-3437.4921756004,2125.34190215986,6597.02891684813,0.179743567896055,0.437307675966704,1207.69296311834,0.179743567896055
0.29,5736957.62460294,-936428.331903854,3291121.87826838,-3437.373265189,2125.23341432204,6596.60915734811,5736957.54283195,-936428.281322994,3291122.03532584,-3437.5705312673,2125.35543665563,6596.98804607585,0.184152015239188,0.444252207146377,1075.43954282435,0.184152015239188
0.3,5736923.25049324,-936407.079511145,3291187.84412733,-3437.4487057914,2125.24514565454,6596.56268761556,5736923.16673565,-936407.027701446,3291188.00500043,-3437.64869561168,2125.3688528057,6596.94680783136,0.188625907561515,0.450386198327796,941.222773154561,0.188625907561515
0.31,5736888.87562827,-936385.827000596,3291253.8095232,-3437.52431727872,2125.256982691,6596.51654610224,5736888.78985867,-936385.77394633,3291253.97426078,-3437.72666604274,2125.38214900747,6596.90519713856,0.193157056155258,0.455698647261174,805.288315342274,0.193157056155258
0.32,5736854.50000537,-936364.574370547,3291319.77446117,-3437.60045910553,2125.26914777824,6596.47142321219,5736854.41220405,-936364.520059531,3291319.94310105,-3437.80403672466,2125.39507422422,6596.86243450908,0.197732562350248,0.458466085000002,0,0.197732562350248
0.33,5736820.123617,-936343.32161635,3291385.73895567,-3437.67725157009,2125.28171532882,6596.42755000212,5736820.03378029,-936343.266046303,3291385.91150494,-3437.8806718368,2125.40754444176,6596.81825907242,0.202316375083084,0.458111720204644,0,0.202316375083084
0.34,5736785.74646083,-936322.06873655,3291451.70301121,-3437.75395428596,2125.29422736396,6596.3835044127,5736785.65459005,-936322.011908295,3291451.87946731,-3437.95740729932,2125.4200767329,6596.77427637945,0.206897188128141,0.458185467142933,0,0.206897188128141
0.35,5736751.3685377,-936300.81573167,3291517.66662617,-3437.83067192367,2125.30674862943,6596.33948748452,5736751.27463239,-936300.757644921,3291517.84698999,-3438.03412493579,2125.4325979976,6596.73025944889,0.211479042392284,0.45818546434534,0,0.211479042392285
0.36,5736716.9898474,-936279.562601579,3291583.62980096,-3437.90738910164,2125.31926961067,6596.29546967422,5736716.89390756,-936279.503256336,3291583.8140725,-3438.11084211248,2125.44511897806,6596.68624163615,0.216060896989624,0.458185461487042,0,0.216060896989624
0.37,5736682.61038992,-936258.309346279,3291649.59253556,-3437.98410581986,2125.3317903077,6596.2514509818,5736682.51241555,-936258.248742543,3291649.78071482,-3438.18755882939,2125.45763967428,6596.64222294123,0.220642751619759,0.458185458567144,0,0.220642751619759
0.38,5736648.23016528,-936237.055965774,3291715.55482998,-3438.06082207831,2125.34431072051,6596.20743140726,5736648.13015638,-936236.994103544,3291715.74691696,-3438.26427508652,2125.47016008627,6596.59820336416,0.22522460620152,0.458185455585269,0,0.22522460620152
0.39,5736613.84917348,-936215.802460065,3291781.51668419,-3438.13753787698,2125.35683084909,6596.16341095062,5736613.74713005,-936215.739339342,3291781.71267889,-3438.34099088384,2125.48268021402,6596.55418290492,0.229806461561999,0.458185452542443,0,0.229806461561999
0.4,5736579.46741453,-936194.548829157,3291847.47809819,-3438.21425321587,2125.36935069345,6596.11938961187,5736579.36333657,-936194.48444994,3291847.67800061,-3438.41770622135,2125.49520005753,6596.51016156353,0.234388315365043,0.458185449438666,0,0.234388315365043
0.41,5736545.08488842,-936173.295073053,3291913.43907198,-3438.29096809497,2125.38187025359,6596.07536739103,5736544.97877593,-936173.229435342,3291913.64288212,-3438.49442109903,2125.50771961679,6596.46613933999,0.23897017080587,0.458185446272515,0,0.23897017080587
0.42,5736510.70159516,-936152.041191753,3291979.39960554,-3438.36768251426,2125.39438952949,6596.0313442881,5736510.59344814,-936151.974295549,3291979.6073234,-3438.57113551689,2125.52023889181,6596.42211623432,0.243552024925713,0.458185443048914,0,0.243552024925713
0.43,5736476.31753477,-936130.787185263,3292045.35969886,-3438.44439647373,2125.40690852117,6595.98732030309,5736476.20735322,-936130.719030565,3292045.57132444,-3438.6478494749,2125.53275788259,6596.3780922465,0.248133879046375,0.458185439760907,0,0.248133879046375
0.44,5736441.93270724,-936109.533053584,3292111.31935194,-3438.52110997338,2125.41942722862,6595.94329543601,5736441.82049116,-936109.463640392,3292111.53488524,-3438.72456297306,2125.54527658911,6596.33406737656,0.252715732420296,0.458185436410875,0,0.252715732420296
0.45,5736407.54711257,-936088.278796719,3292177.27856477,-3438.59782301319,2125.43194565184,6595.89926968684,5736407.43286196,-936088.208125034,3292177.49800578,-3438.80127601135,2125.55779501139,6596.2900416245,0.257297589036988,0.458185433001414,0,0.257297589036988
0.46,5736373.16075078,-936067.024414672,3292243.23733733,-3438.67453559316,2125.44446379082,6595.85524305562,5736373.04446564,-936066.952484493,3292243.46068607,-3438.87798858977,2125.57031314942,6596.24601499031,0.261879442426487,0.458185429529853,0,0.261879442426487
0.47,5736338.77362186,-936045.769907444,3292309.19566962,-3438.75124771327,2125.45698164556,6595.81121554234,5736338.65530219,-936045.696718772,3292309.42292608,-3438.9547007083,2125.58283100319,6596.20198747402,0.266461297373421,0.458185425997917,0,0.266461297373421
0.48,5736304.38572583,-936024.51527504,3292375.15356164,-3438.82795937351,2125.46949921607,6595.767187147,5736304.26537163,-936024.440827874,3292375.38472581,-3439.03141236694,2125.59534857271,6596.15795907562,0.271043150747341,0.458185422402204,0,0.271043150747341
0.49,5736269.99706268,-936003.260517461,3292441.11101337,-3438.90467057387,2125.48201650234,6595.72315786961,5736269.87467395,-936003.184811802,3292441.34608526,-3439.10812356568,2125.60786585798,6596.11392979512,0.275625004852425,0.458185418747466,0,0.275625004852425
0.5,5736235.60763242,-935982.005634711,3292507.06802479,-3438.98138131435,2125.49453350437,6595.67912771018,5736235.48320916,-935981.928670558,3292507.30700441,-3439.1848343045,2125.62038285898,6596.06989963252,0.280206859069014,0.458185415033204,0,0.280206859069014
0.51,5736201.21743505,-935960.750626792,3292573.02459592,-3439.05809159492,2125.50705022216,6595.63509666872,5736201.09097726,-935960.672404145,3292573.26748325,-3439.26154458339,2125.63289957573,6596.02586858784,0.284788713522873,0.458185411252654,0,0.284788713522873
0.52,5736166.82647058,-935939.495493707,3292638.98072672,-3439.13480141559,2125.5195666557,6595.59106474523,5736166.69797826,-935939.416012567,3292639.22752177,-3439.33825440235,2125.64541600822,6595.98183666108,0.289370566531621,0.458185407414737,0,0.289370566531621
0.53,5736132.43473903,-935918.24023546,3292704.93641721,-3439.21151077634,2125.53208280499,6595.54703193971,5736132.30421217,-935918.159495826,3292705.18711998,-3439.41496376136,2125.65793215644,6595.93780385224,0.293952421860124,0.458185403513418,0,0.293952421860124
0.54,5736098.04224037,-935896.984852052,3292770.89166736,-3439.28821967716,2125.54459867004,6595.50299825218,5736097.90967899,-935896.902853925,3292771.14627785,-3439.49167266041,2125.6704480204,6595.89377016133,0.298534275234044,0.458185399552342,0,0.298534275234044
0.55,5736063.64897463,-935875.729343487,3292836.84647717,-3439.36492811804,2125.55711425084,6595.45896368263,5736063.51437872,-935875.646086867,3292837.10499538,-3439.5683810995,2125.68296360009,6595.84973558836,0.303116129768252,0.458185395529695,0,0.303116129768252
0.56,5736029.25494181,-935854.473709768,3292902.80084663,-3439.44163609896,2125.56962954739,6595.41492823108,5736029.11831137,-935854.389194654,3292903.06327256,-3439.6450890786,2125.69547889552,6595.80570013332,0.307697983936468,0.458185391446144,0,0.307697983936468
0.57,5735994.86014192,-935833.217950898,3292968.75477573,-3439.51834361993,2125.58214455969,6595.37089189753,5735994.72147695,-935833.13217729,3292969.02110938,-3439.72179659773,2125.70799390668,6595.76166379625,0.312279837326786,0.458185387300044,0,0.312279837326786
0.58,5735960.46457494,-935811.962066878,3293034.70826447,-3439.59505068093,2125.59465928772,6595.32685468198,5735960.32387544,-935811.875034777,3293034.97850583,-3439.79850365685,2125.72050863356,6595.71762657711,0.316861690969951,0.458185383093489,0,0.316861690969951
0.59,5735926.0682409,-935790.706057712,3293100.66131282,-3439.67175728195,2125.60717373151,6595.28281658445,5735925.92550687,-935790.617767118,3293100.93546191,-3439.87521025596,2125.73302307617,6595.67358847594,0.321443545154565,0.458185378824432,0,0.321443545154565
0.6,5735891.67113979,-935769.449923403,3293166.61392079,-3439.74846342296,2125.61968789103,6595.23877760492,5735891.52637123,-935769.360374315,3293166.89197759,-3439.95191639505,2125.7455372345,6595.62954949273,0.326025399688772,0.458185374494749,0,0.326025399688772
0.61,5735857.27327163,-935748.193663956,3293232.56608837,-3439.82516910399,2125.63220176631,6595.19473774344,5735857.12646854,-935748.102856374,3293232.84805289,-3440.02862207412,2125.75805110857,6595.58550962751,0.330607253411467,0.458185370105294,0,0.330607253411467
0.62,5735822.87463641,-935726.93727937,3293298.51781555,-3439.901874325,2125.64471535731,6595.15069699998,5735822.7257988,-935726.845213295,3293298.80368779,-3440.10532729315,2125.77056469835,6595.54146888025,0.335189105498017,0.458185365652407,0,0.335189105498017
0.63,5735788.47523415,-935705.68076965,3293364.46910231,-3439.97857908599,2125.65722866406,6595.10665537455,5735788.324362,-935705.587445081,3293364.75888227,-3440.18203205212,2125.78307800385,6595.49742725098,0.339770959667052,0.458185361140647,0,0.339770959667052
0.64,5735754.07506484,-935684.424134797,3293430.41994865,-3440.05528338694,2125.66974168654,6595.06261286717,5735753.92215816,-935684.329551736,3293430.71363633,-3440.25873635103,2125.79559102508,6595.4533847397,0.344352813374169,0.458185356565656,0,0.344352813374169
0.65,5735719.67412848,-935663.167374817,3293496.37035456,-3440.13198722786,2125.68225442475,6595.01856947783,5735719.51918728,-935663.071533262,3293496.66794996,-3440.33544018988,2125.80810376202,6595.40934134641,0.348934666699717,0.458185351930039,0,0.348934666699717
0.66,5735685.27242509,-935641.91048971,3293562.32032004,-3440.20869060871,2125.6947668787,6594.97452520654,5735685.11544935,-935641.813389661,3293562.62182315,-3440.41214356864,2125.82061621467,6595.36529707113,0.353516519564984,0.458185347233923,0,0.353516519564984
0.67,5735650.86995467,-935620.65347948,3293628.26984506,-3440.2853935295,2125.70727904837,6594.93048005332,5735650.71094441,-935620.555120938,3293628.5752559,-3440.48884648731,2125.83312838304,6595.32125191385,0.358098374114769,0.458185342474481,0,0.358098374114769
0.68,5735616.46671723,-935599.39634413,3293694.21892964,-3440.36209599022,2125.71979093378,6594.88643401816,5735616.30567243,-935599.296727095,3293694.52824819,-3440.56554894588,2125.84564026712,6595.27720587459,0.362680227822705,0.458185337656383,0,0.362680227822705
0.69,5735582.06271275,-935578.139083662,3293760.16757374,-3440.43879799086,2125.73230253491,6594.84238710107,5735581.89963343,-935578.038208134,3293760.48080001,-3440.64225094433,2125.85815186691,6595.23315895334,0.367262081084301,0.458185332773581,0,0.367262081084301
0.7,5735547.65794127,-935556.88169808,3293826.11577738,-3440.5154995314,2125.74481385177,6594.79833930206,5735547.49282741,-935556.779564059,3293826.43291137,-3440.71895248267,2125.87066318241,6595.18911115012,0.371843932773703,0.458185327833335,0,0.371843932773703
0.71,5735513.25240276,-935535.624187386,3293892.06354052,-3440.59220061183,2125.75732488435,6594.75429062113,5735513.08525438,-935535.520794871,3293892.38458223,-3440.79565356087,2125.88317421361,6595.14506246493,0.376425786877968,0.458185322829282,0,0.376425786877968
0.72,5735478.84609725,-935514.366551583,3293958.01086318,-3440.66890123214,2125.76983563265,6594.71024105829,5735478.67691434,-935514.261900575,3293958.33581261,-3440.87235417893,2125.89568496052,6595.10101289778,0.381007639694862,0.458185317764404,0,0.381007639694862
0.73,5735444.43902474,-935493.108790674,3294023.95774534,-3440.74560139233,2125.78234609667,6594.66619061355,5735444.26780729,-935493.002881172,3294024.28660249,-3440.94905433683,2125.90819542313,6595.05696244867,0.385589493021229,0.458185312638696,0,0.385589493021229
0.74,5735410.03118523,-935471.850904662,3294089.90418699,-3440.82230109239,2125.79485627642,6594.62213928691,5735409.85793326,-935471.743736668,3294090.23695186,-3441.02575403457,2125.92070560145,6595.01291111761,0.390171346283644,0.458185307452692,0,0.390171346283644
0.75,5735375.62257872,-935450.59289355,3294155.85018813,-3440.8990003323,2125.80736617188,6594.57808707837,5735375.44729222,-935450.484467062,3294156.18686071,-3441.10245327214,2125.93321549547,6594.96885890461,0.394753200785875,0.458185302203656,0,0.394753200785875
0.76,5735341.21320522,-935429.33475734,3294221.79574873,-3440.97569911205,2125.81987578305,6594.53403398795,5735341.03588419,-935429.225072359,3294222.13632903,-3441.17915204952,2125.94572510518,6594.92480580966,0.399335052378531,0.4581852968946,0,0.399335052378531
0.77,5735306.80306474,-935408.076496035,3294287.7408688,-3441.05239743163,2125.83238510994,6594.48998001565,5735306.62370918,-935407.965552561,3294288.08535682,-3441.2558503667,2125.95823443059,6594.88075183279,0.403916905292172,0.458185291522608,0,0.403916905292172
0.78,5735272.39215728,-935386.818109639,3294353.68554833,-3441.12909529104,2125.84489415254,6594.44592516147,5735272.21076719,-935386.705907671,3294354.03394407,-3441.33254822368,2125.9707434717,6594.83669697398,0.408498758570165,0.458185286090067,0,0.408498758570165
0.79,5735237.98048284,-935365.559598153,3294419.6297873,-3441.20579269025,2125.85740291085,6594.40186942542,5735237.79705822,-935365.446137692,3294419.98209076,-3441.40924562045,2125.9832522285,6594.79264123326,0.413080612626876,0.458185280597228,0,0.413080612626876
0.8,5735203.56804142,-935344.300961581,3294485.57358572,-3441.28248962927,2125.86991138487,6594.35781280751,5735203.38258227,-935344.186242627,3294485.92979689,-3441.48594255699,2125.99576070099,6594.74858461061,0.417662463457212,0.458185275042708,0,0.417662463457212
0.81,5735169.15483304,-935323.042199926,3294551.51694356,-3441.35918610808,2125.8824195746,6594.31375530774,5735168.96733937,-935322.926222479,3294551.87706245,-3441.56263903329,2126.00826888917,6594.70452710606,0.422244316735205,0.458185269425887,0,0.422244316735205
0.82,5735134.7408577,-935301.783313191,3294617.45986082,-3441.43588212667,2125.89492748003,6594.26969692612,5735134.5513295,-935301.666077251,3294617.82388743,-3441.63933504934,2126.02077679304,6594.66046871961,0.426826168677455,0.458185263749591,0,0.426826168677455
0.83,5735100.3261154,-935280.524301378,3294683.40233749,-3441.51257768503,2125.90743510116,6594.22563766265,5735100.13455267,-935280.405806944,3294683.77027182,-3441.71603060514,2126.0332844126,6594.61640945126,0.431408021971846,0.458185258010417,0,0.431408021971846
0.84,5735065.91060615,-935259.26516449,3294749.34437357,-3441.58927278315,2125.919942438,6594.18157751735,5735065.71700889,-935259.145411563,3294749.71621561,-3441.79272570067,2126.04579174784,6594.57234930101,0.43598987440717,0.45818525221034,0,0.43598987440717
0.85,5735031.49432995,-935238.00590253,3294815.28596904,-3441.66596742102,2125.93244949053,6594.13751649021,5735031.29869816,-935237.88489111,3294815.6617188,-3441.86942033592,2126.05829879876,6594.52828826889,0.440571727685983,0.458185246349685,0,0.440571727685983
0.86,5734997.0772868,-935216.746515501,3294881.2271239,-3441.74266159863,2125.94495625877,6594.09345458124,5734996.87962048,-935216.624245588,3294881.60678138,-3441.94611451089,2126.07080556537,6594.48422635488,0.445153579295036,0.458185240426729,0,0.445153579295036
0.87,5734962.65947672,-935195.487003406,3294947.16783813,-3441.81935531597,2125.9574627427,6594.04939179045,5734962.45977586,-935195.363475,3294947.55140333,-3442.02280822555,2126.08331204765,6594.44016355899,0.449735432128327,0.458185234443598,0,0.449735432128327
0.88,5734928.2408997,-935174.227366247,3295013.10811173,-3441.89604857302,2125.96996894233,6594.00532811785,5734928.03916432,-935174.102579348,3295013.49558464,-3442.09950147991,2126.09581824562,6594.39609988124,0.454317284548074,0.458185228398988,0,0.454317284548074
0.89,5734893.82155575,-935152.967604028,3295079.04794469,-3441.97274136979,2125.98247485765,6593.96126356344,5734893.61778584,-935152.841558636,3295079.43932532,-3442.17619427395,2126.10832415926,6594.35203532163,0.458899136919447,0.458185222292853,0,0.458899136919447
0.9,5734859.40144487,-935131.70771675,3295144.987337,-3442.04943370625,2125.99498048866,6593.91719812722,5734859.19564043,-935131.580412866,3295145.38262535,-3442.25288660765,2126.12082978857,6594.30796988016,0.463480988512922,0.458185216125161,0,0.463480988512922
0.91,5734824.98056707,-935110.447704419,3295210.92628865,-3442.1261255824,2126.00748583536,6593.8731318092,5734824.7727281,-935110.319142041,3295211.32548471,-3442.32957848102,2126.13333513356,6594.26390355684,0.468062840997439,0.458185209894673,0,0.468062840997439
0.92,5734790.55892236,-935089.187567035,3295276.86479963,-3442.20281699823,2126.01999089775,6593.8290646094,5734790.34904887,-935089.057746164,3295277.26790342,-3442.40626989404,2126.14584019422,6594.21983635168,0.472644693352415,0.458185203606631,0,0.472644693352415
0.93,5734756.13651074,-935067.927304602,3295342.80286994,-3442.27950795372,2126.03249567582,6593.7849965278,5734755.92460271,-935067.796225238,3295343.20988144,-3442.4829608467,2126.15834497055,6594.17576826468,0.477226544580717,0.458185197254612,0,0.477226544580717
0.94,5734721.71333221,-935046.666917123,3295408.74049956,-3442.35619844888,2126.04500016959,6593.74092756444,5734721.49938965,-935046.534579267,3295409.15141878,-3442.55965133899,2126.17084946255,6594.13169929586,0.481808397350057,0.458185190842387,0,0.481808397350057
0.95,5734687.28938676,-935025.406404599,3295474.67768848,-3442.43288848367,2126.05750437903,6593.69685771928,5734687.07340968,-935025.272808249,3295475.09251542,-3442.63634137088,2126.18335367021,6594.08762944519,0.486390247719294,0.458185184368964,0,0.486390247719294
0.96,5734652.86467444,-935004.145767037,3295540.61443671,-3442.50957805811,2126.07000830416,6593.65278699237,5734652.64666283,-935004.010912194,3295541.03317137,-3442.7130309424,2126.19585759354,6594.04355871272,0.490972100059511,0.458185177832635,0,0.490972100059511
0.97,5734618.43919522,-934982.885004435,3295606.55074422,-3442.58626717217,2126.08251194497,6593.60871538369,5734618.21914907,-934982.7488911,3295606.9733866,-3442.78972005351,2126.20836123253,6593.99948709843,0.49555395252763,0.458185171237759,0,0.49555395252763
0.98,5734584.0129491,-934961.624116798,3295672.48661101,-3442.66295582584,2126.09501530145,6593.56464289325,5734583.79086842,-934961.48674497,3295672.9131611,-3442.86640870421,2126.22086458718,6593.95541460232,0.500135803230063,0.458185164578628,0,0.500135803230063
0.99,5734549.5859361,-934940.363104129,3295738.42203708,-3442.73964401912,2126.10751837361,6593.52056952107,5734549.36182089,-934940.224473808,3295738.85249488,-3442.94309689448,2126.23336765749,6593.91134122441,0.504717655967428,0.45818515786087,0,0.504717655967428
1,5734515.15815622,-934919.101966431,3295804.3570224,-3442.81633175199,2126.12002116145,6593.47649526714,5734514.93200649,-934918.962077617,3295804.79138792,-3443.01978462433,2126.24587044346,6593.86726696471,0.50929950636864,0.458185151080209,0,0.50929950636864
1.01,5734480.72960946,-934897.840703707,3295870.29156698,-3442.89301902445,2126.13252366495,6593.43242013147,5734480.5014252,-934897.6995564,3295870.72984022,-3443.09647189373,2126.25837294509,6593.82319182322,0.513881359471177,0.458185144240148,0,0.513881359471177
1.02,5734446.30029584,-934876.579315959,3295936.2256708,-3442.96970583648,2126.14502588413,6593.38834411407,5734446.07007705,-934876.436910159,3295936.66785176,-3443.17315870267,2126.27087516237,6593.77911579995,0.518463210270356,0.458185137335258,0,0.518463210270356
1.03,5734411.87021535,-934855.31780319,3296002.15933386,-3443.04639218807,2126.15752781898,6593.34426721494,5734411.63796203,-934855.174138898,3296002.60542253,-3443.24984505115,2126.2833770953,6593.73503889489,0.523045061004765,0.45818513037179,0,0.523045061004765
1.04,5734377.43936799,-934834.056165404,3296068.09255614,-3443.12307807922,2126.1700294695,6593.3001894341,5734377.20508015,-934833.911242619,3296068.54255253,-3443.32653093916,2126.29587874389,6593.69096110807,0.52762691131005,0.458185123346999,0,0.52762691131005
1.05,5734343.00775379,-934812.794402602,3296134.02533764,-3443.19976350991,2126.18253083569,6593.25611077154,5734342.77143142,-934812.648221324,3296134.47924175,-3443.40321636668,2126.30838010812,6593.64688243947,0.532208763268697,0.458185116260526,0,0.532208763268697
1.06,5734308.57537273,-934791.532514788,3296199.95767836,-3443.27644848013,2126.19503191753,6593.21203122727,5734308.33701583,-934791.385075017,3296200.41549018,-3443.47990133371,2126.320881188,6593.60280288912,0.536790613558404,0.458185109111676,0,0.536790613558404
1.07,5734274.14222482,-934770.270501964,3296265.88957827,-3443.35313298988,2126.20753271505,6593.16795080129,5734273.90183339,-934770.121803701,3296266.35129781,-3443.55658584023,2126.33338198353,6593.55872245701,0.541372465946994,0.458185101902697,0,0.541372465946994
